MajorityClassSize,MinorityClassSize,NumberOfClasses,NumberOfBinaryFeatures,NumberOfFeatures,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfNumericFeatures,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,cat_to_num,cohesiveness.mean,cohesiveness.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,g_mean.mean,g_mean.sd,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_attr,nr_bin,nr_cat,nr_cor_attr,nr_inst,nr_norm,nr_num,nr_outliers,num_to_cat,one_itemset.mean,one_itemset.sd,range.mean,range.sd,sd.mean,sd.sd,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t2,t3,t4,t_mean.mean,t_mean.sd,two_itemset.mean,two_itemset.sd,var.mean,var.sd,wg_dist.mean,wg_dist.sd,did
105,54,2,0,14,159,0,12,0.17982297705229564,0.10556788342419335,2.243884484321616,0.14047220530625523,0.09433962264150944,0.0,60.721698113207545,9.260449158499187,0.3806619379597651,0.2779756947485269,1091.528402302478,5939.320319827938,30173.4378977231,82349.4715975485,,,,,10.6,108.38100000000001,249.86830112652777,0.8381147422263726,1.5992496889852954,69.98662719999999,162.3778470749485,797.7873333333333,1904.6278512404863,558.4927966457022,1404.4911315930296,554.2893333333334,1413.9049712989236,412.8006666666667,1099.5104787551509,15,0,0,0.37142857142857144,159,0.0,15,12,,0.2027027027027027,0.05905904108410653,384.9866666666667,867.3176110174129,72.24234630986751,163.51435486580468,0.6156078212194331,0.8067405609790934,0.031728248709190034,0.03728360200508671,0.09433962264150944,0.012578616352201259,0.13333333333333333,553.0297250859106,1399.8377821827048,0.3232876712328767,0.08341877712087205,30173.437897723114,78990.31859357511,0.9122142389654395,0.18592835108325284,756
49,18,2,0,13,67,0,13,0.42503984352328006,0.16717955066742873,1.9858769533234928,0.02623209662459442,0.208955223880597,0.0,28.104477611940297,5.4222551451715795,0.561137493696029,0.33965398137075453,612033703.3166411,1804889550.788168,2331052858.536408,8521750558.465435,6674.799085771645,9923.576365184965,2655.059127750292,3934.625307566968,4.785714285714286,19571.821428571428,29070.495663795213,19.54839797489604,20.697590641687867,9180.788700000001,13526.64692706445,135804.64285714287,198940.74755588258,18328.496801705754,27156.38624932768,7336.857142857143,10773.212568911144,471.2142857142857,714.6668054815075,14,0,0,0.6263736263736264,67,0.0,14,14,,0.25,0.03511862479034436,135333.42857142858,198259.58364835125,27710.016479462287,41029.92325816397,3.776687297435683,2.166482054461531,0.007318691057809455,0.01134538312748862,0.208955223880597,0.014925373134328358,0.07142857142857142,9479.581881533102,14122.599053453509,0.375,0.14395436432613795,2331052858.536409,4719157152.7781515,0.5109423687623845,0.4422503063717493,758
33,33,2,0,10,66,0,6,0.26904390856974153,0.2086105759133688,1.953149114184663,0.08351864216007872,0.16666666666666666,0.0,28.202651515151516,4.55956914038166,0.6193606677602911,0.2344585071470186,860976322.1852247,6363879948.443372,123530808127.33813,397780023738.0123,8901.903834193708,24103.200393068004,2027.2709934442057,5012.501762871194,6.0,31447.034957545457,88865.10455629925,7.6942203098694275,8.942125557213588,16578.588368579043,49197.676981250275,802163.1361493636,2275074.892714668,45455.770483672175,129393.99744571163,12336.242119999999,35881.737610209624,162.5440669090909,443.15756538285007,11,0,0,0.6545454545454545,66,2.0,11,8,,0.25,0.06082588744530994,802000.5920824544,2274631.997188477,122247.86895090896,345608.00530475186,2.2407857301511735,1.653868880360369,0.01889318508751707,0.019853601242799824,0.16666666666666666,0.015151515151515152,0.09090909090909091,14409.57521552273,40851.340279193806,0.375,0.12078150316663167,123530808127.33809,397219592100.05225,0.6520149466948095,0.2877410890499378,759
5715,2477,2,0,20,8192,0,21,0.07267860700023528,0.11253480535453969,3.5814229211461983,0.9627620888993561,0.0025634765625,0.0,3914.5213928222656,307.77083963013774,0.23980213784003893,0.20993429889520737,258043775.0823001,2137876702.895382,12155853831.268066,41374396240.07768,48312.55667835083,191480.27293282072,1993.9775459252592,6391.32303343315,390.0952380952381,48074.98880952381,155895.90810649577,82.62187645630402,148.20368738391116,29491.039413000002,95633.98256421855,315095.78619047615,793002.8759261415,77423.0389258975,290349.54026912677,69705.0142857143,280889.7290099538,93.15238095238095,328.1813029699401,21,0,0,0.11904761904761905,8192,0.0,21,21,,0.0626865671641791,0.07536227000860064,315002.6338095238,792826.9204063355,38448.585308642025,105884.07871339176,5.3963801496633295,5.08502857984634,0.0015836386504005076,0.0016379791567804535,0.0025634765625,0.0003662109375,0.14285714285714285,72672.65765517844,289951.7514736414,0.117987449742607,0.09585091042938093,12155853831.268057,40186049131.39832,0.5640847720342983,0.1681882672492168,761
55,45,2,0,9,100,0,10,0.04123253706017467,0.04997585292276857,2.0,0.0,0.1,0.0,29.585,2.1671677742196525,0.1376720270453443,0.16046087640802176,0.13767203369807623,0.1604608822642457,1.0000000443017512,0.6642974680474757,,,,,10.0,1.624461225,0.23409680636753352,-0.984503725410003,0.6245625965318352,1.2101569792199998,0.1691164650545408,1.9353919000000002,0.5024160180055415,1.8000000003154383e-08,2.1499354000484754e-08,-0.048416,0.12375509766021313,-1.7396694,0.16544076187982745,10,0,0,0.044444444444444446,100,1.0,10,1,,0.25,0.0,3.6750613000000003,0.6108101083117314,1.0000000221508747,3.0535970042807245e-08,0.16379012522331576,0.28780458065162545,0.0,0.0,0.1,0.08,0.8,-0.030944396666666672,0.0539473658551783,0.375,0.04399393054610702,1.0000000443017507,6.107194164151665e-08,1.1557896815612247,0.07960426005658543,762
125,125,2,0,9,250,0,10,0.021519868445845986,0.006529915776277785,2.5848699190400284,0.0,0.04,0.0,71.2,5.133447587786028,0.05576883478273736,0.04489823290721621,0.05576883744712285,0.0448982343089579,1.0000000568964662,0.22541557123475178,,,,,25.0,1.681965525,0.07459239596387326,-1.1674047333320465,0.06432238923853047,1.23866248464,0.05713828350292888,1.7094467999999998,0.03973921029747152,5.600000000960392e-09,2.5936675022651678e-08,0.010097699999999998,0.0790891052485177,-1.7569574,0.08669368629349865,10,0,0,0.0,250,0.0,10,0,,0.16666666666666663,0.0019015307541661152,3.4664042000000004,0.06404277069931034,1.0000000284482324,2.106381806057552e-08,-0.015342104922442007,0.0889561209527317,0.0,0.0,0.04,0.04,1.0,0.0020668400000000025,0.023085851818991313,0.2777777777777778,0.018318707550613163,1.0000000568964658,4.2127636936773046e-08,1.2032621857645445,0.08256900142798247,763
395,55,2,0,2,450,0,0,-7.028988718570958e-08,1.3350857642112057e-08,2.4746020635787556,0.2644390707666726,0.006666666666666667,2.0,96.5,10.511686147189497,0.08888888888888954,0.12102257907706668,0.014253897550111475,0.019406738738416057,2.8419821826280627,8.480382388602377,0.7553183864106805,2.388526459660923,0.5150055333707756,1.628590493041504,150.0,0.9,2.8460498941515415,0.09047559798188247,0.45883386137782395,0.6671699999999999,2.1097767865345376,2.7,5.375872022286245,1.13,2.940918223956593,0.95,3.0041637771599605,0.1,0.31622776601683794,3,0,2,0.0,450,0.0,1,9,0.5,0.17647058823529416,0.034220227426795584,2.6,5.059644256269407,0.8797908362677692,1.5158240395710407,1.3455025009266983,0.4727613889312425,0.14996288047512993,0.08358077393613737,0.022222222222222223,0.0044444444444444444,0.2,0.95,3.0041637771599605,0.2947368421052631,0.02080858926224297,2.8419821826280627,8.480045471549525,1.392257927563572,0.03525768826497513,764
411,64,2,0,2,475,0,0,-7.007578973336675e-08,1.3534987204163826e-08,2.476657067549659,0.26799844205403334,0.00631578947368421,2.0,101.8,11.111702691705748,0.08888888888888945,0.12102257907706655,0.014252226910454878,0.019404464155816627,3.1506329113924054,9.45644627952724,0.7928946844865146,2.5073531476179607,0.5355522624593332,1.6935649554277823,158.33333333333334,1.0,3.1622776601683795,0.09127621495844858,0.4587009571437975,0.7413,2.3441964294828193,2.8,5.692099788303083,1.18,3.0990321069650117,1.0,3.1622776601683795,0.1,0.31622776601683794,3,0,2,0.0,475,0.0,1,9,0.5,0.17647058823529413,0.03297976626494893,2.7,5.375872022286245,0.9086795662659626,1.6072524372160044,1.345739086660485,0.47284451668465005,0.1490857946554149,0.08526269798159031,0.021052631578947368,0.002105263157894737,0.1,1.0,3.1622776601683795,0.29473684210526313,0.01954271835016662,3.150632911392406,9.45614420996342,1.3911660228358667,0.035126162772178955,765
262,238,2,0,49,500,0,50,0.012038564861170588,0.0027480417820203214,2.8073195073475357,5.747454520287042e-06,0.1,0.0,53.442,4.078894397875243,0.03624463244864945,0.037690065216143646,0.0362446345957059,0.037690067800861676,1.000000058792349,0.36966573565395344,,,,,10.0,1.7141491350000002,0.0564610231673371,-1.187147315387287,0.06207074455905807,1.2713437329600001,0.038798123220677196,1.73799192,0.08699717183224862,-2.3599999989887267e-09,1.5320734249180003e-08,-0.0015425100000000002,0.03861452027602903,-1.7491550200000001,0.07692268635839122,50,0,0,0.0008163265306122449,500,0.0,50,0,,0.14285714285714282,0.0010026571329413824,3.48714694,0.12743440601479353,1.000000029396174,1.1793808403061516e-08,-0.00735066616858652,0.06978782035297282,1.6064192513282203e-07,7.949713604449245e-07,0.1,0.09,0.9,0.0021954059333333413,0.019097557145747443,0.24489795918367346,0.011097180169015248,1.000000058792349,2.3587617560959887e-08,2.8343047732344826,0.08686763247164551,766
414,61,2,0,2,475,0,0,-7.007578973336675e-08,1.3534987204163826e-08,2.476657067549659,0.26799844205403334,0.00631578947368421,2.0,101.8,11.111702691705748,0.08888888888888945,0.12102257907706655,0.014252226910454878,0.019404464155816627,3.1506329113924054,9.45644627952724,0.7928946844865146,2.5073531476179607,0.5355522624593332,1.6935649554277823,158.33333333333334,1.0,3.1622776601683795,0.09127621495844858,0.4587009571437975,0.7413,2.3441964294828193,2.8,5.692099788303083,1.18,3.0990321069650117,1.0,3.1622776601683795,0.1,0.31622776601683794,3,0,2,0.0,475,0.0,1,9,0.5,0.17647058823529413,0.03297976626494893,2.7,5.375872022286245,0.9086795662659626,1.6072524372160044,1.345739086660485,0.47284451668465005,0.1490857946554149,0.08526269798159031,0.021052631578947368,0.002105263157894737,0.1,1.0,3.1622776601683795,0.29473684210526313,0.01954271835016662,3.150632911392406,9.45614420996342,1.3911660228358667,0.035126162772178955,767
55,45,2,0,24,100,0,25,0.03453731856203396,0.029620512318574287,2.0,0.0,0.25,0.0,18.365,2.018180467398765,0.09263210751173007,0.11439434702457796,0.09263211284791849,0.11439435112555064,1.0000000631159027,0.7352407033562863,,,,,4.0,1.6488238100000003,0.14928399441405296,-1.0694956730705598,0.46958628604023817,1.2238119624359998,0.1417432289721935,1.8568527599999998,0.36501536746362706,-4.400000003676462e-09,3.67514172069078e-08,-0.025668499999999993,0.1341367665751235,-1.6695844799999997,0.1677189553387651,25,0,0,0.023333333333333334,100,0.0,25,2,,0.25,0.0,3.5264372399999995,0.31576402422989347,1.0000000315579507,1.889490613340567e-08,0.10999591286416747,0.31321834503434415,0.0,0.0,0.25,0.2,0.8,-0.02488337866666666,0.06618827205871702,0.375,0.04066953715429078,1.0000000631159027,3.778981353467207e-08,1.959747488834997,0.10239970562193985,768
137,113,2,0,49,250,0,50,0.019494915764551746,0.005462974857268329,2.5848699190400284,0.0,0.2,0.0,25.766,2.2508421560932668,0.05240526568882334,0.046362811015362076,0.05240526859103322,0.04636281329442354,1.000000056451138,0.49467504132806317,,,,,5.0,1.7025292449999998,0.0778106408898717,-1.2008972166178682,0.09369847050197191,1.268973856164,0.05707736361084146,1.7156099599999997,0.09626027462041838,-4.319999998934065e-09,2.22320232319772e-08,0.006758329999999999,0.06297622833500068,-1.7311793199999999,0.09337149632307386,50,0,0,0.0008163265306122449,250,0.0,50,0,,0.16666666666666666,0.0018887686585995443,3.44678928,0.14197047538564533,1.0000000282255683,2.1861017058435657e-08,-0.011478664066065467,0.08323718466132643,0.0,0.0,0.2,0.176,0.88,0.0036491516000000013,0.023156395654359296,0.2777777777777778,0.017790034349785253,1.000000056451138,4.372203541740118e-08,2.8667242044799335,0.09455539350548896,769
315,310,2,0,5,625,0,5,0.05105204995678531,0.04617304952701668,2.992398670803723,0.007834907217580227,0.0096,0.0,292.604,18.330837825495465,0.11712913484128498,0.12713406833220559,81.8008015697436,138.35494397181606,52445.287829588146,128302.34526297539,,,,,104.16666666666667,65.71666666666667,134.49751546651956,10.094882808985078,24.65899556435317,36.71905999999999,71.49008444326695,1521.0333333333335,2795.2292762252378,388.3489706666667,782.4137974513177,359.4666666666667,789.4685343106885,326.21,795.9898505634352,6,0,0,0.0,625,0.0,6,4,,0.125,0.013192389811409083,1194.8233333333333,2844.0118587774323,99.45155210477374,225.97701638938335,1.4146674797486156,2.512677659935076,0.01644303093013646,0.02060719325675591,0.0096,0.0016,0.16666666666666666,364.4590666666666,787.7641521678958,0.21875,0.023288447417279742,52445.28782958822,128301.7710557654,0.6406314066974692,0.09550322168862965,770
60,48,2,0,2,108,0,1,0.2265655925160991,0.39211941892081936,2.527146145245388,0.9160975309390009,0.027777777777777776,2.0,20.541666666666668,2.5362442797824056,0.1620214844880146,0.13147579274177215,0.02526609553478713,0.0277419482187044,0.5719435790931118,1.8664153635016825,0.6811122598691662,2.724449039476665,0.661432208406882,2.645728833627528,36.0,0.33203125,1.067200082283074,4.517983066528753,3.6565881303778873,0.20849062499999998,0.8339624999999999,2.015625,4.0625,0.8212962962962964,2.775052984578018,0.6875,2.75,0.4375,1.75,3,0,2,0.09166666666666666,108,0.0,1,15,0.5,0.15,0.08414699159076706,1.578125,2.3125,0.4713455817441444,0.6108153428881856,2.353623943804711,0.9646728000167435,0.11143062544931703,0.11759573728439036,0.14814814814814814,0.05555555555555555,0.375,0.7092803030303031,2.740446402979505,0.30357142857142855,0.058473960328405905,0.5719435790931119,1.8603980929220238,1.5113373453660002,0.059849473277346785,771
1209,969,2,0,2,2178,0,3,0.0765111679318123,0.06755887195152711,3.5843430187742285,0.0010634923697869212,0.0013774104683195593,0.0,1056.3640955004591,51.090635110448936,0.09298415134548661,0.06753010575950727,385.9053555385778,154.04353514524485,9543.061354034535,7494.928181976241,,,,,726.0,103.51833333333333,96.24110206706558,3.042475732337362,6.68062541774936,42.582742999999994,18.434442853148745,304.71666666666664,308.45314203835454,45.745598408325684,34.13544556328663,53.77,62.27284881872676,-82.14999999999999,90.99630267214158,3,0,0,0.0,2178,0.0,3,1,,0.08333333333333331,0.002484677544913525,386.8666666666666,256.73963257224887,88.6296534937914,50.31668523867114,0.8202034223807294,2.170271150532481,0.0009626715248353162,0.0015456066358442622,0.0013774104683195593,0.0009182736455463728,0.6666666666666666,44.52486493374108,39.07333910776778,0.1527777777777778,0.013092971044330829,9543.061354034535,7461.884534167058,0.4145962364253507,0.13125163413250493,772
126,124,2,0,24,250,0,25,0.01896836876951428,0.005097215313957554,2.5848699190400284,0.0,0.1,0.0,43.336,4.478443347780242,0.05573575876087233,0.03861347237650312,0.05573576244050744,0.038613475018259215,1.0000000644923694,0.33884014174461813,,,,,10.0,1.74162171,0.084653842541709,-1.2336363729087627,0.07259414878691291,1.285568627616,0.06412625655168457,1.68025752,0.0925754103592129,8.79999999945369e-09,1.7358955420481593e-08,0.007791000000000001,0.06688168990074314,-1.7233848,0.09280081098469273,25,0,0,0.0,250,0.0,25,0,,0.16666666666666663,0.0018919350793616101,3.4036423200000008,0.0984839333485925,1.000000032246184,1.9571880619095464e-08,-0.018389298463628707,0.11235836266064295,0.0,0.0,0.1,0.092,0.92,0.004299254399999998,0.031548574699212906,0.2777777777777778,0.017859973988351326,1.0000000644923694,3.9143762488749214e-08,2.022586079129423,0.08734506586750199,773
345,317,2,0,2,662,0,3,0.01197092492620721,0.00147437585534742,2.999980208063812,0.0,0.004531722054380665,0.0,330.43504531722056,0.36865037543018453,0.034923352943117485,0.03354708206647286,0.9241118785903696,0.15100130581060958,84.85037684127373,120.84479279116616,22.08019119507311,15.64411309620218,20.50536361263028,14.111003738715995,220.66666666666666,10.704604416666669,9.654713148108009,-0.0037392873682608276,0.10565657608797074,7.7791940457000015,6.927422837905242,48.075157,40.13082996589355,23.42897575981873,16.95283733368152,23.07308,16.3927750555227,3.9657503333333337,1.5728395414184289,3,0,0,0.0,662,0.0,3,3,,0.125,0.000668165964448181,44.10940666666667,38.96208257435178,7.532171265912183,6.494240470860386,0.13923420353509933,0.40052500050371204,0.0,0.0,0.004531722054380665,0.0030211480362537764,0.6666666666666666,23.254643634840864,16.64695948257828,0.21875,0.009098471565959375,84.85037684127376,120.83400346615488,0.36165980180284213,0.07122808974517235,774
57,43,2,0,24,100,0,25,0.03400398525714505,0.020467955631567804,2.0,0.0,0.25,0.0,17.68,1.9123238018788353,0.08469526711033815,0.08853336218327157,0.08469527233694357,0.08853336723461828,1.000000062116881,0.6120726893055531,,,,,4.0,1.68887042,0.09942666796660365,-1.1690011389690067,0.20858414467629952,1.250927115228,0.09976634329246237,1.7488521600000002,0.24037017933902144,2.800000000705016e-09,3.4219877263590785e-08,0.002332139999999996,0.0932944288717758,-1.7268413200000001,0.16112139924828942,25,0,0,0.01,100,1.0,25,0,,0.25,0.0,3.4756934799999994,0.3476416185381769,1.0000000310584394,2.8396642468505273e-08,0.002936195609305341,0.1657462939858031,0.0,0.0,0.25,0.21,0.84,0.0015816153333333316,0.042107025357443414,0.375,0.03855052459367027,1.000000062116881,5.6793286791058465e-08,1.9984966563011484,0.09019233355183424,775
125,125,2,0,4,250,0,5,0.019756850401625413,0.005403954039854664,2.5848699190400284,0.0,0.02,0.0,105.194,8.894736045396124,0.050663063859349475,0.030869561958205748,0.05066306721079754,0.03086956436582207,1.000000060674236,0.13085074288914045,,,,,50.0,1.7436443499999998,0.08941141235613463,-1.176321849263544,0.06491406257796999,1.2899408743199998,0.06489902546104048,1.7199324,0.039922638644007476,-5.684341923138493e-18,1.5231546204993462e-08,0.017819400000000003,0.0608836801721118,-1.7774986000000002,0.042202765185471024,5,0,0,0.0,250,0.0,5,0,,0.16666666666666666,0.0019178532059415383,3.497431,0.03957033433646967,1.0000000303371173,1.2613922061517921e-08,-0.0648327549364658,0.04261893346195406,0.0,0.0,0.02,0.02,1.0,0.019183553333333346,0.014379920982005898,0.2777777777777778,0.017572945639428277,1.0000000606742359,2.522784489385557e-08,0.7863074001273443,0.06375461558171854,776
27,20,2,0,6,47,0,5,0.2072236816895494,0.13780508652726153,1.5831710124959855,0.0019360017349757898,0.14893617021276595,0.0,18.877659574468087,2.1220390755386336,0.44628464002447066,0.20193942121473463,6576.212083168143,15247.420472075239,1083958.194441654,2867280.596522431,1501.4623545869752,3913.1823783713617,1451.038854848047,3799.9803038213677,6.714285714285714,525.9785714285714,1330.0306468452595,0.3151783493117512,1.537503379881212,332.22947999999997,836.8190364816429,3122.7714285714287,8094.826731049547,1552.9990881458966,4031.6465096612233,1551.2571428571428,4031.6157670166367,799.7857142857143,2109.2003195749894,7,0,0,0.38095238095238093,47,2.0,7,4,,0.3333333333333333,0.01693239203732386,2322.985714285714,5985.645077301909,407.4405164840837,1034.8633516703114,0.4767249816589429,0.731248611833903,0.0025837918382814414,0.0036880744330417647,0.14893617021276595,0.02127659574468085,0.14285714285714285,1526.2182266009852,3963.2226478530656,0.4444444444444444,0.14462713921461598,1083958.1944416545,2866957.5164326164,0.7695143645656394,0.12111203412684077,777
